tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
38,-4.299759351692283155e-03,-35,-4.272460937500000000e-03,2.729841419228315469e-05,0
39,-3.066628675715481894e-02,-251,-3.063964843750000000e-02,2.663831965481894271e-05,0
40,1.093224345175547625e-02,90,1.098632812500000000e-02,5.408467324452374825e-05,0
41,-1.755477363641357730e-02,-144,-1.757812500000000000e-02,-2.335136358642270205e-05,0
42,9.125964507699971251e-02,748,9.130859375000000000e-02,4.894867300028749035e-05,0
43,-1.374442958478838128e-01,-1126,-1.374511718750000000e-01,-6.876027116187177768e-06,0
44,3.839166609336869262e-02,315,3.845214843750000000e-02,6.048234413130737508e-05,0
45,1.611518163948068849e-01,1320,1.611328125000000000e-01,-1.900389480688491339e-05,0
46,-2.603005335973885281e-01,-2132,-2.602539062500000000e-01,4.662734738852813976e-05,0
47,1.274460607943630197e-01,1044,1.274414062500000000e-01,-4.654544363019708086e-06,0
48,1.274460607943630197e-01,1044,1.274414062500000000e-01,-4.654544363019708086e-06,0
49,-2.603005335973885281e-01,-2132,-2.602539062500000000e-01,4.662734738852813976e-05,0
50,1.611518163948068849e-01,1320,1.611328125000000000e-01,-1.900389480688491339e-05,0
51,3.839166609336869262e-02,315,3.845214843750000000e-02,6.048234413130737508e-05,0
52,-1.374442958478838128e-01,-1126,-1.374511718750000000e-01,-6.876027116187177768e-06,0
53,9.125964507699971251e-02,748,9.130859375000000000e-02,4.894867300028749035e-05,0
54,-1.755477363641357730e-02,-144,-1.757812500000000000e-02,-2.335136358642270205e-05,0
55,1.093224345175547625e-02,90,1.098632812500000000e-02,5.408467324452374825e-05,0
56,-3.066628675715481894e-02,-251,-3.063964843750000000e-02,2.663831965481894271e-05,0
57,-4.299759351692283155e-03,-35,-4.272460937500000000e-03,2.729841419228315469e-05,0
58,7.680919196653505920e-02,629,7.678222656250000000e-02,-2.696540403505920391e-05,0
59,-9.555114536087118415e-02,-783,-9.558105468750000000e-02,-2.990932662881584658e-05,0
60,3.317374775248135149e-02,272,3.320312500000000000e-02,2.937724751864850825e-05,0
61,3.560529066473734627e-02,292,3.564453125000000000e-02,3.924058526265372659e-05,0
62,-4.672121833097907934e-02,-383,-4.675292968750000000e-02,-3.171135652092066382e-05,0
63,2.991481590209069466e-02,245,2.990722656250000000e-02,-7.589339590694660354e-06,0
64,-3.922796101529136409e-02,-321,-3.918457031250000000e-02,4.339070279136408859e-05,0
65,5.457421233540923899e-02,447,5.456542968750000000e-02,-8.782647909238994188e-06,0
66,-1.854309907291365467e-02,-152,-1.855468750000000000e-02,-1.158842708634533203e-05,0
67,-5.518950430475361157e-02,-452,-5.517578125000000000e-02,1.372305475361157434e-05,0
68,8.724805741107731494e-02,715,8.728027343750000000e-02,3.221602642268506234e-05,0
69,-4.952673722931694861e-02,-406,-4.956054687500000000e-02,-3.380964568305139251e-05,0
70,2.941094798777361529e-03,24,2.929687500000000000e-03,-1.140729877736152906e-05,0
71,5.836037519879566995e-03,48,5.859375000000000000e-03,2.333748012043300457e-05,0
72,-1.361824049217305772e-02,-112,-1.367187500000000000e-02,-5.363450782694227648e-05,0
73,5.850718789741165410e-02,479,5.847167968750000000e-02,-3.550820991165409835e-05,0
74,-9.223092367450286266e-02,-756,-9.228515625000000000e-02,-5.423257549713733638e-05,0
75,4.997601831621032581e-02,409,4.992675781250000000e-02,-4.926050371032580921e-05,0
76,3.359308728134412919e-02,275,3.356933593750000000e-02,-2.375134384412919131e-05,0
77,-6.830413677078892021e-02,-560,-6.835937500000000000e-02,-5.523822921107979234e-05,0
78,4.822528305891789907e-02,395,4.821777343750000000e-02,-7.509621417899070561e-06,0
79,-4.598093617455233095e-02,-377,-4.602050781250000000e-02,-3.957163794766904719e-05,0
80,6.819475512636170855e-02,559,6.823730468750000000e-02,4.254956113829144737e-05,0
81,-3.526005527933358252e-02,-289,-3.527832031250000000e-02,-1.826503316641747698e-05,0
82,-6.298914341548099427e-02,-516,-6.298828125000000000e-02,8.621654809942702613e-07,0
83,1.183199161161856416e-01,969,1.182861328125000000e-01,-3.378330368564164132e-05,0
84,-7.713253274459010156e-02,-632,-7.714843750000000000e-02,-1.590475540989844117e-05,0
85,3.305523446888011113e-02,271,3.308105468750000000e-02,2.582021861988886835e-05,0
86,-4.878797215201850779e-02,-400,-4.882812500000000000e-02,-4.015284798149221235e-05,0
87,2.813615293955600005e-02,230,2.807617187500000000e-02,-5.998106455600005216e-05,0
88,8.932670058900582521e-02,732,8.935546875000000000e-02,2.876816099417478512e-05,0
89,-1.659946953089449784e-01,-1360,-1.660156250000000000e-01,-2.092969105502162641e-05,0
90,1.078474251456996574e-01,883,1.077880859375000000e-01,-5.933920819965743387e-05,0
91,-7.773943799661707510e-02,-637,-7.775878906250000000e-02,-1.935106588292490049e-05,0
92,1.671887216556882938e-01,1370,1.672363281250000000e-01,4.760646931170620100e-05,0
93,-1.344085570041374245e-01,-1101,-1.343994140625000000e-01,9.142941637424462087e-06,0
94,-4.417870725429313972e-02,-362,-4.418945312500000000e-02,-1.074587070686028323e-05,0
95,-1.026391190280866172e-01,-841,-1.026611328125000000e-01,-2.201378441338275316e-05,0
