tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
29,2.257996369594744146e-01,925,2.258300781250000000e-01,3.044116552558540079e-05,0
30,-3.348497229551391507e-01,-1372,-3.349609375000000000e-01,-1.112145448608492515e-04,0
31,1.658557225364450938e-01,679,1.657714843750000000e-01,-8.423816144509377324e-05,0
32,1.658557225364450938e-01,679,1.657714843750000000e-01,-8.423816144509377324e-05,0
33,-3.348497229551391507e-01,-1372,-3.349609375000000000e-01,-1.112145448608492515e-04,0
34,2.257996369594744146e-01,925,2.258300781250000000e-01,3.044116552558540079e-05,0
35,-3.816386154040352779e-02,-156,-3.808593750000000000e-02,7.792404040352779448e-05,0
36,-4.136446004049891545e-02,-169,-4.125976562500000000e-02,1.046944154989154496e-04,0
37,5.197231156706874633e-02,213,5.200195312500000000e-02,2.964155793125367033e-05,0
38,-8.843768771264148842e-02,-362,-8.837890625000000000e-02,5.878146264148842448e-05,0
39,1.259688103030779383e-01,516,1.259765625000000000e-01,7.752196922061749262e-06,0
40,-1.150259818861497363e-01,-471,-1.149902343750000000e-01,3.574751114973628852e-05,0
41,8.345499476377056525e-02,342,8.349609375000000000e-02,4.109898622943475299e-05,0
42,-4.320894013758391772e-02,-177,-4.321289062500000000e-02,-3.950487416082282266e-06,0
43,-5.340198297022655249e-02,-219,-5.346679687500000000e-02,-6.481390477344750600e-05,0
44,1.747798478104776732e-01,716,1.748046875000000000e-01,2.483968952232684657e-05,0
45,-1.938303500921298994e-01,-794,-1.938476562500000000e-01,-1.730615787010059137e-05,0
46,1.027360300447423547e-01,421,1.027832031250000000e-01,4.717308025764532786e-05,0
47,-4.902825052234648096e-02,-201,-4.907226562500000000e-02,-4.401510265351904483e-05,0
48,5.437032951377115952e-02,223,5.444335937500000000e-02,7.302986122884047582e-05,0
49,5.246997684871657769e-02,215,5.249023437500000000e-02,2.025752628342231132e-05,0
50,-2.750859683106989251e-01,-1127,-2.751464843750000000e-01,-6.051606430107492329e-05,0
51,3.353844374386692473e-01,1374,3.354492187500000000e-01,6.478131133075271109e-05,0
52,-1.435754516338727804e-01,-588,-1.435546875000000000e-01,2.076413387278042144e-05,0
53,8.627784811519913222e-03,35,8.544921875000000000e-03,-8.286293651991322173e-05,0
54,-6.590558882121534678e-02,-270,-6.591796875000000000e-02,-1.237992878465321578e-05,0
55,-3.477642592211895034e-02,-142,-3.466796875000000000e-02,1.084571721189503402e-04,0
56,4.180449686623517458e-01,1712,4.179687500000000000e-01,-7.621866235174579174e-05,0
57,-5.735394646299732946e-01,-2349,-5.734863281250000000e-01,5.313650497329458489e-05,0
58,3.120515822226206382e-01,1278,3.120117187500000000e-01,-3.986347262063816288e-05,0
59,-2.828528101832533670e-01,-1159,-2.829589843750000000e-01,-1.061741917466330065e-04,0
60,6.027489005932864519e-01,2469,6.027832031250000000e-01,3.430253171354813446e-05,0
61,-3.592630975721052278e-01,-1472,-3.593750000000000000e-01,-1.119024278947722273e-04,0
62,-1.271873335383614523e-01,-521,-1.271972656250000000e-01,-9.932086638547721336e-06,0
63,-3.471329564789746858e-01,-1422,-3.471679687500000000e-01,-3.501227102531423441e-05,0
