freq_hz,h1_db,h2_target_db,h2_float_db,h2_fixed_db,h2_float_phase_rad,h2_fixed_phase_rad,htotal_float_db,htotal_fixed_db
3500000000.000000,0.103964771,-0.103964771,-0.082108999,-0.084577116,3.010692959690,3.010692959690,0.021855772,0.019387655
3501000000.000000,0.100674489,-0.100674489,-0.085335188,-0.087791841,2.990010808054,2.990010808054,0.015339301,0.012882648
3502000000.000000,0.111903841,-0.111903841,-0.088460984,-0.090905652,2.969328656418,2.969328656418,0.023442857,0.020998189
3503000000.000000,0.109530580,-0.109530580,-0.091482191,-0.093914352,2.948646504782,2.948646504782,0.018048389,0.015616228
3504000000.000000,0.108729700,-0.108729700,-0.094394916,-0.096814054,2.927964353146,2.927964353146,0.014334784,0.011915646
3505000000.000000,0.108159292,-0.108159292,-0.097195568,-0.099601171,2.907282201510,2.907282201510,0.010963724,0.008558121
3506000000.000000,0.110152797,-0.110152797,-0.099880852,-0.102272412,2.886600049873,2.886600049873,0.010271945,0.007880385
3507000000.000000,0.115975720,-0.115975720,-0.102447765,-0.104824776,2.865917898237,2.865917898237,0.013527955,0.011150944
3508000000.000000,0.108172066,-0.108172066,-0.104893584,-0.107255548,2.845235746601,2.845235746601,0.003278482,0.000916518
3509000000.000000,0.114010028,-0.114010028,-0.107215867,-0.109562290,2.824553594965,2.824553594965,0.006794161,0.004447738
3510000000.000000,0.112655188,-0.112655188,-0.109412445,-0.111742838,2.803871443329,2.803871443329,0.003242743,0.000912350
3511000000.000000,0.116979841,-0.116979841,-0.111481414,-0.113795295,2.783189291693,2.783189291693,0.005498427,0.003184546
3512000000.000000,0.112960163,-0.112960163,-0.113421132,-0.115718023,2.762507140057,2.762507140057,-0.000460969,-0.002757860
3513000000.000000,0.114301419,-0.114301419,-0.115230211,-0.117509640,2.741824988421,2.741824988421,-0.000928792,-0.003208221
3514000000.000000,0.116667960,-0.116667960,-0.116907509,-0.119169012,2.721142836784,2.721142836784,-0.000239549,-0.002501052
3515000000.000000,0.110457549,-0.110457549,-0.118452129,-0.120695249,2.700460685148,2.700460685148,-0.007994580,-0.010237700
3516000000.000000,0.116752322,-0.116752322,-0.119863409,-0.122087694,2.679778533512,2.679778533512,-0.003111087,-0.005335372
3517000000.000000,0.116273340,-0.116273340,-0.121140915,-0.123345922,2.659096381876,2.659096381876,-0.004867575,-0.007072582
3518000000.000000,0.117651833,-0.117651833,-0.122284438,-0.124469730,2.638414230240,2.638414230240,-0.004632605,-0.006817897
3519000000.000000,0.121641687,-0.121641687,-0.123293984,-0.125459132,2.617732078604,2.617732078604,-0.001652297,-0.003817445
3520000000.000000,0.116272327,-0.116272327,-0.124169770,-0.126314353,2.597049926968,2.597049926968,-0.007897443,-0.010042026
3521000000.000000,0.112165773,-0.112165773,-0.124912216,-0.127035822,2.576367775331,2.576367775331,-0.012746443,-0.014870049
3522000000.000000,0.117957445,-0.117957445,-0.125521941,-0.127624164,2.555685623695,2.555685623695,-0.007564496,-0.009666719
3523000000.000000,0.114149390,-0.114149390,-0.125999751,-0.128080195,2.535003472059,2.535003472059,-0.011850361,-0.013930805
3524000000.000000,0.115226732,-0.115226732,-0.126346640,-0.128404918,2.514321320423,2.514321320423,-0.011119908,-0.013178186
3525000000.000000,0.121006466,-0.121006466,-0.126563776,-0.128599509,2.493639168787,2.493639168787,-0.005557310,-0.007593043
3526000000.000000,0.118543830,-0.118543830,-0.126652502,-0.128665320,2.472957017151,2.472957017151,-0.008108672,-0.010121490
3527000000.000000,0.114411386,-0.114411386,-0.126614322,-0.128603863,2.452274865515,2.452274865515,-0.012202936,-0.014192477
3528000000.000000,0.111955574,-0.111955574,-0.126450898,-0.128416813,2.431592713879,2.431592713879,-0.014495324,-0.016461239
3529000000.000000,0.111236500,-0.111236500,-0.126164046,-0.128105991,2.410910562242,2.410910562242,-0.014927546,-0.016869491
3530000000.000000,0.117139683,-0.117139683,-0.125755725,-0.127673368,2.390228410606,2.390228410606,-0.008616042,-0.010533685
3531000000.000000,0.111922927,-0.111922927,-0.125228032,-0.127121050,2.369546258970,2.369546258970,-0.013305105,-0.015198123
3532000000.000000,0.112325738,-0.112325738,-0.124583198,-0.126451278,2.348864107334,2.348864107334,-0.012257460,-0.014125540
3533000000.000000,0.114339565,-0.114339565,-0.123823576,-0.125666415,2.328181955698,2.328181955698,-0.009484011,-0.011326850
3534000000.000000,0.107365930,-0.107365930,-0.122951641,-0.124768946,2.307499804062,2.307499804062,-0.015585711,-0.017403016
3535000000.000000,0.102090804,-0.102090804,-0.121969980,-0.123761468,2.286817652426,2.286817652426,-0.019879176,-0.021670664
3536000000.000000,0.115848254,-0.115848254,-0.120881288,-0.122646686,2.266135500789,2.266135500789,-0.005033034,-0.006798432
3537000000.000000,0.111118279,-0.111118279,-0.119688357,-0.121427403,2.245453349153,2.245453349153,-0.008570078,-0.010309124
3538000000.000000,0.103468162,-0.103468162,-0.118394075,-0.120106517,2.224771197517,2.224771197517,-0.014925913,-0.016638355
3539000000.000000,0.104207135,-0.104207135,-0.117001420,-0.118687016,2.204089045881,2.204089045881,-0.012794285,-0.014479881
3540000000.000000,0.100381591,-0.100381591,-0.115513450,-0.117171968,2.183406894245,2.183406894245,-0.015131859,-0.016790377
3541000000.000000,0.102527407,-0.102527407,-0.113933298,-0.115564518,2.162724742609,2.162724742609,-0.011405891,-0.013037111
3542000000.000000,0.104535104,-0.104535104,-0.112264171,-0.113867882,2.142042590973,2.142042590973,-0.007729067,-0.009332778
3543000000.000000,0.104449819,-0.104449819,-0.110509336,-0.112085340,2.121360439337,2.121360439337,-0.006059517,-0.007635521
3544000000.000000,0.099977515,-0.099977515,-0.108672123,-0.110220230,2.100678287700,2.100678287700,-0.008694608,-0.010242715
3545000000.000000,0.098358846,-0.098358846,-0.106755912,-0.108275945,2.079996136064,2.079996136064,-0.008397066,-0.009917099
3546000000.000000,0.093023879,-0.093023879,-0.104764134,-0.106255924,2.059313984428,2.059313984428,-0.011740255,-0.013232045
3547000000.000000,0.098291526,-0.098291526,-0.102700260,-0.104163650,2.038631832792,2.038631832792,-0.004408734,-0.005872124
3548000000.000000,0.091283784,-0.091283784,-0.100567798,-0.102002642,2.017949681156,2.017949681156,-0.009284014,-0.010718858
3549000000.000000,0.089912895,-0.089912895,-0.098370290,-0.099776452,1.997267529520,1.997267529520,-0.008457395,-0.009863557
3550000000.000000,0.087533479,-0.087533479,-0.096111302,-0.097488657,1.976585377884,1.976585377884,-0.008577823,-0.009955178
3551000000.000000,0.085268103,-0.085268103,-0.093794423,-0.095142858,1.955903226247,1.955903226247,-0.008526320,-0.009874755
