subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.763443529645e+02,3.653573402596e+01,2.762801700088e+02,3.652920658446e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.753637482496e+01,-7.572100480313e+01,8.751654727029e+01,-7.570278768105e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.137165960155e+02,2.666750052826e+01,-3.136434573884e+02,2.665908270962e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.134081891020e+02,1.156095147340e+00,-2.133580616793e+02,1.154337270599e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.018078753941e+02,1.620138056075e+02,2.017590942184e+02,1.619769548213e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.891882332007e+01,-2.391397711454e+02,9.889701197254e+01,-2.390823261604e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.445624502933e+01,-2.506400957337e+02,-6.443912397769e+01,-2.505807566132e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.735157757677e+01,3.136558760756e+02,2.734283557253e+01,3.135808673102e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.020948686882e+02,1.616772750770e+02,2.020450453653e+02,1.616397243579e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.852589648011e+01,2.393281665733e+02,-9.850370255611e+01,2.392695206109e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243813062570e+02,1.391526677131e+02,-1.243520017469e+02,1.391179325837e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132223392974e+02,-2.407482087536e+01,-1.131944760014e+02,-2.406972039460e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872745036768e+02,1.024266061973e+02,-1.872291785510e+02,1.024001219845e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.007538033334e+01,1.315390990805e+01,-5.006310042727e+01,1.315031138652e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.967073150268e+01,1.501829703183e+02,3.965983596846e+01,1.501459585976e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134792837678e+02,-3.126416447419e+00,2.134260398771e+02,-3.124149617160e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336287528037e+01,-5.003194855459e+01,-1.335917619675e+01,-5.001949647668e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327415182093e+01,1.134300886664e+02,-2.326907727636e+01,1.134013449871e+02
